ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,SalesAmount,OrderDate
369,20210215,20210227,20210222,21361,9,SO47218,2443.35,2021-02-15
362,20210215,20210227,20210222,12577,9,SO47219,2049.0982,2021-02-15
358,20210215,20210227,20210222,12579,9,SO47220,2049.0982,2021-02-15
370,20210216,20210228,20210223,13823,7,SO47221,2443.35,2021-02-16
381,20210216,20210228,20210223,26316,6,SO47222,1000.4375,2021-02-16
370,20210216,20210228,20210223,25875,6,SO47223,2443.35,2021-02-16
369,20210216,20210228,20210223,15659,8,SO47224,2443.35,2021-02-16
375,20210216,20210228,20210223,13277,1,SO47225,2181.5625,2021-02-16
368,20210216,20210228,20210223,13314,4,SO47226,2443.35,2021-02-16
375,20210216,20210228,20210223,25288,6,SO47227,2181.5625,2021-02-16
375,20210216,20210228,20210223,13237,4,SO47228,2181.5625,2021-02-16
358,20210216,20210228,20210223,26295,1,SO47229,2049.0982,2021-02-16
371,20210216,20210228,20210223,21256,9,SO47230,2181.5625,2021-02-16
362,20210216,20210228,20210223,11564,8,SO47231,2049.0982,2021-02-16
373,20210217,20210228,20210224,15627,8,SO47232,2181.5625,2021-02-17
379,20210217,20210228,20210224,16250,10,SO47233,2181.5625,2021-02-17
389,20210217,20210228,20210224,19260,10,SO47234,1000.4375,2021-02-17
375,20210217,20210228,20210224,16317,10,SO47235,2181.5625,2021-02-17
385,20210217,20210228,20210224,14023,4,SO47236,1000.4375,2021-02-17
368,20210217,20210228,20210224,28834,6,SO47237,2443.35,2021-02-17
370,20210217,20210228,20210224,16405,10,SO47238,2443.35,2021-02-17
371,20210217,20210228,20210224,21384,9,SO47239,2181.5625,2021-02-17
381,20210217,20210228,20210224,24612,9,SO47240,1000.4375,2021-02-17
368,20210217,20210228,20210224,21559,9,SO47241,2443.35,2021-02-17
362,20210217,20210228,20210224,28540,7,SO47242,2049.0982,2021-02-17
339,20210217,20210228,20210224,20712,10,SO47243,782.99,2021-02-17
385,20210218,20210301,20210225,19193,10,SO47244,1000.4375,2021-02-18
375,20210218,20210301,20210225,16420,10,SO47245,2181.5625,2021-02-18
343,20210218,20210301,20210225,20713,10,SO47246,782.99,2021-02-18
371,20210218,20210301,20210225,13292,1,SO47247,2181.5625,2021-02-18
375,20210218,20210301,20210225,13340,4,SO47248,2181.5625,2021-02-18
377,20210218,20210301,20210225,13346,1,SO47249,2181.5625,2021-02-18
379,20210218,20210301,20210225,21217,9,SO47250,2181.5625,2021-02-18
377,20210218,20210301,20210225,21226,9,SO47251,2181.5625,2021-02-18
352,20210218,20210301,20210225,12676,9,SO47252,2071.4196,2021-02-18
356,20210218,20210301,20210225,12683,9,SO47253,2071.4196,2021-02-18
333,20210219,20210302,20210226,15276,4,SO47254,782.99,2021-02-19
358,20210219,20210302,20210226,11561,8,SO47255,2049.0982,2021-02-19
373,20210219,20210302,20210226,16417,10,SO47256,2181.5625,2021-02-19
368,20210219,20210302,20210226,14141,7,SO47257,2443.35,2021-02-19
377,20210219,20210302,20210226,13298,4,SO47258,2181.5625,2021-02-19
375,20210219,20210302,20210226,13351,1,SO47259,2181.5625,2021-02-19
375,20210219,20210302,20210226,13233,1,SO47260,2181.5625,2021-02-19
362,20210219,20210302,20210226,26305,1,SO47261,2049.0982,2021-02-19
379,20210219,20210302,20210226,21560,9,SO47262,2181.5625,2021-02-19
358,20210219,20210302,20210226,12589,9,SO47263,2049.0982,2021-02-19
368,20210220,20210303,20210227,16410,10,SO47264,2443.35,2021-02-20
375,20210220,20210303,20210227,13250,4,SO47265,2181.5625,2021-02-20
377,20210220,20210303,20210227,21555,9,SO47266,2181.5625,2021-02-20
352,20210220,20210303,20210227,12674,9,SO47267,2071.4196,2021-02-20
375,20210220,20210303,20210227,21402,9,SO47268,2181.5625,2021-02-20
362,20210221,20210304,20210228,28512,7,SO47269,2049.0982,2021-02-21
360,20210221,20210304,20210228,28519,7,SO47270,2049.0982,2021-02-21
381,20210221,20210304,20210228,18140,8,SO47271,1000.4375,2021-02-21
371,20210221,20210304,20210228,29013,6,SO47272,2181.5625,2021-02-21
368,20210221,20210304,20210228,13420,4,SO47273,2443.35,2021-02-21
370,20210221,20210304,20210228,16407,10,SO47274,2443.35,2021-02-21
339,20210221,20210304,20210228,19076,7,SO47275,782.99,2021-02-21
343,20210221,20210304,20210228,15289,4,SO47276,782.99,2021-02-21
371,20210221,20210304,20210228,21219,9,SO47277,2181.5625,2021-02-21
379,20210221,20210304,20210228,21404,9,SO47278,2181.5625,2021-02-21
362,20210221,20210304,20210228,12680,9,SO47279,2049.0982,2021-02-21
352,20210222,20210305,20210228,11615,10,SO47280,2071.4196,2021-02-22
389,20210222,20210305,20210228,17099,7,SO47281,1000.4375,2021-02-22
381,20210222,20210305,20210228,19258,10,SO47282,1000.4375,2021-02-22
373,20210222,20210305,20210228,15655,8,SO47283,2181.5625,2021-02-22
368,20210222,20210305,20210228,13402,4,SO47284,2443.35,2021-02-22
373,20210222,20210305,20210228,29135,6,SO47285,2181.5625,2021-02-22
329,20210222,20210305,20210228,19944,8,SO47286,782.99,2021-02-22
375,20210222,20210305,20210228,13280,1,SO47287,2181.5625,2021-02-22
373,20210222,20210305,20210228,13353,1,SO47288,2181.5625,2021-02-22
360,20210222,20210305,20210228,26297,1,SO47289,2049.0982,2021-02-22
368,20210222,20210305,20210228,21558,9,SO47290,2443.35,2021-02-22
371,20210223,20210306,20210301,16318,10,SO47291,2181.5625,2021-02-23
379,20210223,20210306,20210301,13811,7,SO47292,2181.5625,2021-02-23
385,20210223,20210306,20210301,19192,10,SO47293,1000.4375,2021-02-23
383,20210223,20210306,20210301,18139,8,SO47294,1000.4375,2021-02-23
387,20210223,20210306,20210301,14005,4,SO47295,1000.4375,2021-02-23
385,20210223,20210306,20210301,14024,4,SO47296,1000.4375,2021-02-23
377,20210223,20210306,20210301,13385,1,SO47297,2181.5625,2021-02-23
371,20210223,20210306,20210301,13403,1,SO47298,2181.5625,2021-02-23
369,20210223,20210306,20210301,13425,1,SO47299,2443.35,2021-02-23
337,20210223,20210306,20210301,20717,10,SO47300,782.99,2021-02-23
358,20210223,20210306,20210301,26292,1,SO47301,2049.0982,2021-02-23
360,20210223,20210306,20210301,12670,9,SO47302,2049.0982,2021-02-23
323,20210223,20210306,20210301,26029,9,SO47303,782.99,2021-02-23
379,20210224,20210307,20210302,16272,10,SO47304,2181.5625,2021-02-24
369,20210224,20210307,20210302,25393,6,SO47305,2443.35,2021-02-24
369,20210224,20210307,20210302,28798,6,SO47306,2443.35,2021-02-24
335,20210224,20210307,20210302,20711,10,SO47307,782.99,2021-02-24
327,20210224,20210307,20210302,20718,10,SO47308,782.99,2021-02-24
377,20210224,20210307,20210302,13316,4,SO47309,2181.5625,2021-02-24
354,20210224,20210307,20210302,26303,4,SO47310,2071.4196,2021-02-24
333,20210224,20210307,20210302,15252,1,SO47311,782.99,2021-02-24
333,20210224,20210307,20210302,15280,4,SO47312,782.99,2021-02-24
373,20210224,20210307,20210302,21231,9,SO47313,2181.5625,2021-02-24
362,20210224,20210307,20210302,12673,9,SO47314,2049.0982,2021-02-24
379,20210225,20210308,20210303,13840,7,SO47315,2181.5625,2021-02-25
369,20210225,20210308,20210303,13361,1,SO47316,2443.35,2021-02-25
379,20210225,20210308,20210303,14154,7,SO47317,2181.5625,2021-02-25
375,20210225,20210308,20210303,13273,4,SO47318,2181.5625,2021-02-25
370,20210225,20210308,20210303,13299,4,SO47319,2443.35,2021-02-25
377,20210225,20210308,20210303,13315,4,SO47320,2181.5625,2021-02-25
373,20210225,20210308,20210303,13354,1,SO47321,2181.5625,2021-02-25
343,20210225,20210308,20210303,15287,1,SO47322,782.99,2021-02-25
362,20210226,20210309,20210304,28529,7,SO47323,2049.0982,2021-02-26
377,20210226,20210309,20210304,13400,4,SO47324,2181.5625,2021-02-26
373,20210226,20210309,20210304,13278,4,SO47325,2181.5625,2021-02-26
379,20210226,20210309,20210304,13288,4,SO47326,2181.5625,2021-02-26
377,20210226,20210309,20210304,13304,1,SO47327,2181.5625,2021-02-26
360,20210226,20210309,20210304,12681,9,SO47328,2049.0982,2021-02-26
379,20210227,20210310,20210305,13367,1,SO47329,2181.5625,2021-02-27
369,20210227,20210310,20210305,16324,10,SO47330,2443.35,2021-02-27
333,20210227,20210310,20210305,20807,10,SO47331,782.99,2021-02-27
356,20210227,20210310,20210305,20350,6,SO47332,2071.4196,2021-02-27
368,20210227,20210310,20210305,21229,9,SO47333,2443.35,2021-02-27
369,20210227,20210310,20210305,21557,9,SO47334,2443.35,2021-02-27
356,20210227,20210310,20210305,12581,9,SO47335,2071.4196,2021-02-27
339,20210227,20210310,20210305,26027,9,SO47336,782.99,2021-02-27
354,20210228,20210311,20210306,28520,7,SO47337,2071.4196,2021-02-28
373,20210228,20210311,20210306,16277,10,SO47338,2181.5625,2021-02-28
371,20210228,20210311,20210306,15626,8,SO47339,2181.5625,2021-02-28
369,20210228,20210311,20210306,13401,4,SO47340,2443.35,2021-02-28
368,20210228,20210311,20210306,25104,6,SO47341,2443.35,2021-02-28
360,20210228,20210311,20210306,26304,1,SO47342,2049.0982,2021-02-28
379,20210228,20210311,20210306,21553,9,SO47343,2181.5625,2021-02-28
354,20210228,20210311,20210306,12686,9,SO47344,2071.4196,2021-02-28
356,20210228,20210311,20210306,12583,9,SO47345,2071.4196,2021-02-28
360,20210228,20210311,20210306,12585,9,SO47346,2049.0982,2021-02-28
321,20210228,20210311,20210306,26025,9,SO47347,782.99,2021-02-28
331,20210228,20210311,20210306,26028,9,SO47348,782.99,2021-02-28
321,20210228,20210312,20210307,19255,7,SO47460,782.99,2021-02-28
356,20210228,20210312,20210307,26320,4,SO47461,2071.4196,2021-02-28
375,20210301,20210313,20210308,15926,8,SO47462,2181.5625,2021-03-01
373,20210301,20210313,20210308,14203,7,SO47463,2181.5625,2021-03-01
370,20210301,20210313,20210308,16461,10,SO47464,2443.35,2021-03-01
341,20210301,20210313,20210308,15303,4,SO47465,782.99,2021-03-01
381,20210301,20210313,20210308,24887,9,SO47466,1000.4375,2021-03-01
371,20210301,20210313,20210308,13446,4,SO47467,2181.5625,2021-03-01
329,20210301,20210313,20210308,26152,9,SO47468,782.99,2021-03-01
383,20210302,20210314,20210309,19301,10,SO47469,1000.4375,2021-03-02
358,20210302,20210314,20210309,28685,7,SO47470,2049.0982,2021-03-02
370,20210302,20210314,20210309,14539,7,SO47471,2443.35,2021-03-02
379,20210302,20210314,20210309,13438,1,SO47472,2181.5625,2021-03-02
369,20210302,20210314,20210309,21875,9,SO47473,2443.35,2021-03-02
379,20210302,20210314,20210309,21893,9,SO47474,2181.5625,2021-03-02
369,20210302,20210314,20210309,21945,9,SO47475,2443.35,2021-03-02
352,20210302,20210314,20210309,12693,9,SO47476,2071.4196,2021-03-02
352,20210303,20210315,20210310,28560,7,SO47477,2071.4196,2021-03-03
325,20210303,20210315,20210310,20811,10,SO47478,782.99,2021-03-03
331,20210303,20210315,20210310,20832,10,SO47479,782.99,2021-03-03
371,20210303,20210315,20210310,21568,9,SO47480,2181.5625,2021-03-03
373,20210303,20210315,20210310,21899,9,SO47481,2181.5625,2021-03-03
370,20210303,20210315,20210310,21948,9,SO47482,2443.35,2021-03-03
379,20210304,20210316,20210311,14424,7,SO47483,2181.5625,2021-03-04
371,20210304,20210316,20210311,16452,10,SO47484,2181.5625,2021-03-04
371,20210304,20210316,20210311,14524,7,SO47485,2181.5625,2021-03-04
377,20210304,20210316,20210311,14538,7,SO47486,2181.5625,2021-03-04
377,20210305,20210317,20210312,16427,10,SO47487,2181.5625,2021-03-05
379,20210305,20210317,20210312,13426,4,SO47488,2181.5625,2021-03-05
368,20210305,20210317,20210312,21888,9,SO47489,2443.35,2021-03-05
371,20210305,20210317,20210312,21895,9,SO47490,2181.5625,2021-03-05
369,20210306,20210318,20210313,15932,8,SO47491,2443.35,2021-03-06
335,20210306,20210318,20210313,19181,7,SO47492,782.99,2021-03-06
358,20210307,20210319,20210314,28569,7,SO47493,2049.0982,2021-03-07
373,20210307,20210319,20210314,15927,8,SO47494,2181.5625,2021-03-07
368,20210307,20210319,20210314,16196,8,SO47495,2443.35,2021-03-07
371,20210307,20210319,20210314,16470,10,SO47496,2181.5625,2021-03-07
370,20210307,20210319,20210314,14170,7,SO47497,2443.35,2021-03-07
325,20210307,20210319,20210314,27071,6,SO47498,782.99,2021-03-07
377,20210307,20210319,20210314,21572,9,SO47499,2181.5625,2021-03-07
369,20210307,20210319,20210314,21951,9,SO47500,2443.35,2021-03-07
360,20210307,20210319,20210314,12214,10,SO47501,2049.0982,2021-03-07
383,20210308,20210320,20210315,19278,10,SO47502,1000.4375,2021-03-08
383,20210308,20210320,20210315,19299,10,SO47503,1000.4375,2021-03-08
360,20210308,20210320,20210315,11605,8,SO47504,2049.0982,2021-03-08
352,20210308,20210320,20210315,26307,4,SO47505,2071.4196,2021-03-08
354,20210308,20210320,20210315,26324,1,SO47506,2071.4196,2021-03-08
333,20210308,20210320,20210315,15311,1,SO47507,782.99,2021-03-08
370,20210308,20210320,20210315,21892,9,SO47508,2443.35,2021-03-08
368,20210308,20210320,20210315,21957,9,SO47509,2443.35,2021-03-08
352,20210308,20210320,20210315,12688,9,SO47510,2071.4196,2021-03-08
375,20210309,20210321,20210316,14200,7,SO47511,2181.5625,2021-03-09
373,20210309,20210321,20210316,16446,10,SO47512,2181.5625,2021-03-09
368,20210309,20210321,20210316,15675,8,SO47513,2443.35,2021-03-09
377,20210309,20210321,20210316,15684,8,SO47514,2181.5625,2021-03-09
354,20210309,20210321,20210316,26308,1,SO47515,2071.4196,2021-03-09
362,20210309,20210321,20210316,26309,4,SO47516,2049.0982,2021-03-09
343,20210309,20210321,20210316,15308,4,SO47517,782.99,2021-03-09
373,20210309,20210321,20210316,21946,9,SO47518,2181.5625,2021-03-09
337,20210309,20210321,20210316,26153,9,SO47519,782.99,2021-03-09
389,20210310,20210322,20210317,19263,10,SO47520,1000.4375,2021-03-10
369,20210310,20210322,20210317,16445,10,SO47521,2443.35,2021-03-10
387,20210310,20210322,20210317,14089,4,SO47522,1000.4375,2021-03-10
371,20210310,20210322,20210317,13443,1,SO47523,2181.5625,2021-03-10
370,20210310,20210322,20210317,21567,9,SO47524,2443.35,2021-03-10
379,20210310,20210322,20210317,21889,9,SO47525,2181.5625,2021-03-10
354,20210310,20210322,20210317,12215,10,SO47526,2071.4196,2021-03-10
360,20210310,20210322,20210317,28559,7,SO47527,2049.0982,2021-03-10
352,20210311,20210323,20210318,11598,8,SO47528,2071.4196,2021-03-11
377,20210311,20210323,20210318,13429,4,SO47529,2181.5625,2021-03-11
329,20210311,20210323,20210318,15312,4,SO47530,782.99,2021-03-11
339,20210311,20210323,20210318,15325,1,SO47531,782.99,2021-03-11
383,20210311,20210323,20210318,24888,9,SO47532,1000.4375,2021-03-11
371,20210311,20210323,20210318,21886,9,SO47533,2181.5625,2021-03-11
329,20210311,20210323,20210318,26148,9,SO47534,782.99,2021-03-11
385,20210312,20210324,20210319,14083,1,SO47535,1000.4375,2021-03-12
387,20210312,20210324,20210319,14088,1,SO47536,1000.4375,2021-03-12
371,20210312,20210324,20210319,13436,1,SO47537,2181.5625,2021-03-12
379,20210312,20210324,20210319,13449,1,SO47538,2181.5625,2021-03-12
329,20210312,20210324,20210319,20824,10,SO47539,782.99,2021-03-12
362,20210312,20210324,20210319,26326,4,SO47540,2049.0982,2021-03-12
341,20210312,20210324,20210319,15314,4,SO47541,782.99,2021-03-12
373,20210312,20210324,20210319,21571,9,SO47542,2181.5625,2021-03-12
377,20210312,20210324,20210319,21956,9,SO47543,2181.5625,2021-03-12
358,20210312,20210324,20210319,12694,9,SO47544,2049.0982,2021-03-12
354,20210312,20210324,20210319,28553,7,SO47545,2071.4196,2021-03-12
360,20210313,20210325,20210320,28683,7,SO47546,2049.0982,2021-03-13
333,20210313,20210325,20210320,20166,8,SO47547,782.99,2021-03-13
331,20210313,20210325,20210320,20834,10,SO47548,782.99,2021-03-13
343,20210313,20210325,20210320,19256,7,SO47549,782.99,2021-03-13
337,20210313,20210325,20210320,15290,1,SO47550,782.99,2021-03-13
371,20210313,20210325,20210320,21878,9,SO47551,2181.5625,2021-03-13
368,20210313,20210325,20210320,21950,9,SO47552,2443.35,2021-03-13
354,20210313,20210325,20210320,12698,9,SO47553,2071.4196,2021-03-13
362,20210313,20210325,20210320,12222,10,SO47554,2049.0982,2021-03-13
368,20210313,20210325,20210320,15674,8,SO47555,2443.35,2021-03-13
379,20210314,20210326,20210321,14701,7,SO47556,2181.5625,2021-03-14
377,20210314,20210326,20210321,13431,1,SO47557,2181.5625,2021-03-14
370,20210314,20210326,20210321,25981,6,SO47558,2443.35,2021-03-14
362,20210314,20210326,20210321,12699,9,SO47559,2049.0982,2021-03-14
325,20210315,20210327,20210322,27053,6,SO47560,782.99,2021-03-15
321,20210315,20210327,20210322,15328,4,SO47561,782.99,2021-03-15
377,20210315,20210327,20210322,21944,9,SO47562,2181.5625,2021-03-15
368,20210315,20210327,20210322,21955,9,SO47563,2443.35,2021-03-15
356,20210315,20210327,20210322,12210,10,SO47564,2071.4196,2021-03-15
377,20210316,20210328,20210323,15697,8,SO47565,2181.5625,2021-03-16
389,20210316,20210328,20210323,24613,9,SO47566,1000.4375,2021-03-16
379,20210316,20210328,20210323,21570,9,SO47567,2181.5625,2021-03-16
375,20210316,20210328,20210323,21885,9,SO47568,2181.5625,2021-03-16
379,20210316,20210328,20210323,21959,9,SO47569,2181.5625,2021-03-16
352,20210317,20210329,20210324,28562,7,SO47570,2071.4196,2021-03-17
377,20210317,20210329,20210324,14185,7,SO47571,2181.5625,2021-03-17
368,20210317,20210329,20210324,29149,6,SO47572,2443.35,2021-03-17
369,20210317,20210329,20210324,13435,4,SO47573,2443.35,2021-03-17
333,20210317,20210329,20210324,20171,8,SO47574,782.99,2021-03-17
362,20210317,20210329,20210324,26315,4,SO47575,2049.0982,2021-03-17
377,20210317,20210329,20210324,21877,9,SO47576,2181.5625,2021-03-17
370,20210317,20210329,20210324,21891,9,SO47577,2443.35,2021-03-17
352,20210317,20210329,20210324,12687,9,SO47578,2071.4196,2021-03-17
371,20210318,20210330,20210325,16197,8,SO47579,2181.5625,2021-03-18
389,20210318,20210330,20210325,14080,1,SO47580,1000.4375,2021-03-18
375,20210318,20210330,20210325,29152,6,SO47581,2181.5625,2021-03-18
373,20210318,20210330,20210325,13433,4,SO47582,2181.5625,2021-03-18
379,20210318,20210330,20210325,13442,1,SO47583,2181.5625,2021-03-18
341,20210318,20210330,20210325,19194,7,SO47584,782.99,2021-03-18
329,20210318,20210330,20210325,15320,1,SO47585,782.99,2021-03-18
327,20210318,20210330,20210325,15322,1,SO47586,782.99,2021-03-18
371,20210318,20210330,20210325,21874,9,SO47587,2181.5625,2021-03-18
379,20210319,20210331,20210326,16428,10,SO47588,2181.5625,2021-03-19
383,20210319,20210331,20210326,14036,1,SO47589,1000.4375,2021-03-19
356,20210319,20210331,20210326,26312,1,SO47590,2071.4196,2021-03-19
360,20210319,20210331,20210326,26313,4,SO47591,2049.0982,2021-03-19
385,20210319,20210331,20210326,24614,9,SO47592,1000.4375,2021-03-19
325,20210319,20210331,20210326,26135,9,SO47593,782.99,2021-03-19
343,20210319,20210331,20210326,26154,9,SO47594,782.99,2021-03-19
369,20210320,20210401,20210327,14186,7,SO47595,2443.35,2021-03-20
373,20210320,20210401,20210327,16199,8,SO47596,2181.5625,2021-03-20
373,20210320,20210401,20210327,25971,6,SO47597,2181.5625,2021-03-20
358,20210320,20210401,20210327,26306,4,SO47598,2049.0982,2021-03-20
362,20210320,20210401,20210327,26327,4,SO47599,2049.0982,2021-03-20
389,20210321,20210402,20210328,17188,7,SO47600,1000.4375,2021-03-21
379,20210321,20210402,20210328,14192,7,SO47601,2181.5625,2021-03-21
323,20210321,20210402,20210328,19174,7,SO47602,782.99,2021-03-21
379,20210321,20210402,20210328,21562,9,SO47603,2181.5625,2021-03-21
375,20210321,20210402,20210328,21876,9,SO47604,2181.5625,2021-03-21
389,20210322,20210403,20210329,17187,7,SO47605,1000.4375,2021-03-22
375,20210322,20210403,20210329,15928,8,SO47606,2181.5625,2021-03-22
389,20210322,20210403,20210329,14081,4,SO47607,1000.4375,2021-03-22
